is_drug_like,mol weight,logp,hydrogen donors,hydrogen acceptors
No,180.168,-2.10046,8,3
No,767.9060000000002,1.5202000000000044,8,9
Yes,122.12699999999997,0.18050000000000016,1,2
Yes,123.11499999999998,-0.42450000000000054,1,3
Yes,458.5210000000002,-1.218899999999998,2,7
Yes,89.09400000000001,0.10160000000000025,1,2
Yes,238.24300000000002,0.9607999999999993,2,4
Yes,241.24299999999994,0.5302000000000002,2,5
Yes,179.21900000000002,1.7145000000000001,1,2
Yes,180.23600000000002,0.24869999999999998,2,3
Yes,126.11900000000001,-1.0657000000000003,3,4
Yes,229.26099999999997,-0.5941000000000005,2,6
Yes,211.22099999999995,-0.5046000000000008,2,5
Yes,380.66200000000015,0.9061000000000003,3,5
Yes,209.25299999999996,-0.1303000000000003,2,5
Yes,299.8020000000001,2.0023999999999997,2,4
Yes,214.25,-0.5594299999999999,4,4
Yes,276.317,1.3875,2,4
Yes,271.342,1.0568,3,4
Yes,214.246,0.0935999999999998,2,4
Yes,248.30700000000002,2.0696,2,3
Yes,314.37,2.2553,2,4
Yes,262.334,1.7472999999999999,2,3
Yes,94.11699999999999,0.6638000000000001,1,2
Yes,272.69599999999997,0.7990200000000001,2,6
Yes,435.44000000000017,-1.1724999999999979,4,10
Yes,372.168,1.7216,4,7
Yes,225.20799999999997,-1.3318000000000003,3,6
Yes,290.32300000000004,1.2575999999999998,2,7
Yes,274.324,1.55742,2,6
Yes,260.29699999999997,1.2489999999999999,2,6
Yes,191.25900000000001,1.9745,2,4
Yes,161.168,0.24449999999999933,1,4
Yes,339.30800000000005,-2.7339999999999987,5,8
Yes,329.209,-0.8174000000000006,3,9
No,585.6080000000002,-8.424200000000015,13,17
Yes,171.23999999999992,1.3702999999999994,2,2
Yes,245.34699999999998,2.788800000000001,2,3
Yes,365.84200000000004,2.0833999999999997,2,4
Yes,383.5170000000001,0.08690000000000075,2,7
Yes,365.8420000000001,2.7141199999999994,2,4
Yes,275.35100000000006,0.36232000000000025,1,4
Yes,295.72900000000004,-0.0608999999999999,2,5
Yes,325.799,0.4273,3,5
Yes,383.904,0.9365000000000008,3,6
Yes,431.9480000000001,2.2427,2,6
Yes,379.89100000000013,1.5976000000000001,3,5
Yes,389.8860000000002,1.2295,3,5
Yes,212.23000000000002,0.6163000000000003,1,4
Yes,339.3660000000001,-0.3953999999999982,1,8
Yes,216.28399999999993,1.9445,1,3
No,649.9450000000002,1.4660000000000002,3,3
Yes,441.52500000000026,-0.41419999999999596,4,5
Yes,279.10400000000004,1.0593,1,2
Yes,263.3809999999999,2.6346000000000007,1,3
No,332.3130000000001,-3.5758299999999976,8,7
No,210.13799999999998,-3.4008,6,6
Yes,401.5440000000001,2.3089999999999997,5,6
No,972.8460000000011,-13.054800000000023,18,30
No,1134.9870000000014,-15.23060000000003,21,35
No,195.21499999999997,-3.3582999999999994,6,6
No,182.172,-3.5854000000000004,6,6
Yes,299.35200000000003,-0.17603000000000035,4,5
Yes,316.4270000000002,0.5024999999999997,2,8
No,267.278,-4.492399999999994,8,8
Yes,180.156,-3.2197999999999998,5,6
Yes,180.156,-3.2197999999999998,5,6
No,342.297,-5.395599999999993,8,11
Yes,146.142,-1.4942000000000002,2,4
No,342.297,-5.395599999999993,8,11
Yes,157.149,0.21229999999999954,2,2
Yes,323.13200000000006,0.909,3,5
Yes,224.26,1.6261999999999999,2,4
Yes,429.56300000000016,4.042500000000003,1,5
Yes,188.183,-1.1587999999999987,3,3
No,627.9420000000001,2.793100000000001,3,3
Yes,193.202,1.2720999999999998,2,2
Yes,281.308,1.1847999999999999,0,5
Yes,260.31399999999996,3.167200000000001,1,3
Yes,182.17499999999998,1.3961,3,4
Yes,178.191,0.42399999999999954,2,2
No,470.6910000000005,7.066100000000009,0,6
Yes,299.499,4.576200000000004,2,2
Yes,421.5450000000001,3.508300000000002,1,5
Yes,225.33599999999996,0.34050000000000047,2,3
Yes,200.581,1.3471,1,3
Yes,260.081,-1.2617999999999998,4,2
Yes,218.25299999999996,0.9834000000000005,2,4
Yes,285.30300000000005,1.8626999999999998,1,5
Yes,210.32099999999994,1.3406999999999996,0,2
Yes,179.17499999999998,0.6685000000000001,2,3
Yes,260.334,2.0227,2,4
Yes,334.41600000000005,2.2984,2,3
Yes,220.27599999999998,1.5791099999999996,4,2
Yes,322.36100000000005,1.2211,3,4
Yes,296.3920000000001,2.31562,2,3
Yes,324.40200000000016,2.2098000000000004,2,4
Yes,294.351,1.1941999999999997,2,5
No,307.32800000000003,-2.2060999999999984,6,6
Yes,194.18999999999997,0.08319999999999972,3,3
Yes,179.175,0.5009999999999994,2,2
Yes,305.071,1.1055999999999995,2,2
No,527.5740000000003,0.4698000000000017,6,10
Yes,137.142,-0.3149000000000006,2,3
Yes,282.36500000000007,1.92552,2,3
Yes,148.161,1.7844,1,1
Yes,489.9560000000003,3.0370000000000017,4,6
Yes,330.34000000000015,1.8985000000000003,4,5
Yes,354.4060000000002,2.5579,3,4
Yes,378.42800000000005,3.515640000000002,1,5
Yes,129.115,-0.6504000000000001,2,2
No,684.8240000000002,1.1038000000000068,8,12
Yes,250.338,3.573240000000002,1,2
Yes,309.749,3.683220000000002,1,4
No,468.5900000000002,6.201000000000006,2,4
Yes,246.30599999999993,2.7864000000000013,1,2
Yes,90.07799999999999,-0.5482,2,2
No,680.7369999999999,0.8219200000000026,5,11
Yes,386.3170000000002,-2.2777999999999974,4,7
Yes,272.2819999999999,-0.8693999999999997,2,6
Yes,427.46000000000015,0.09860000000000063,3,8
Yes,316.309,2.930900000000001,2,4
Yes,123.11099999999998,0.7797999999999999,1,2
Yes,371.34500000000014,2.4766999999999997,2,5
Yes,319.3360000000001,1.2683000000000002,2,4
Yes,261.23299999999995,1.4483000000000001,1,4
Yes,320.3240000000001,0.6633000000000002,2,5
Yes,262.22099999999995,0.8432999999999997,1,5
Yes,186.21,2.4669000000000008,1,1
Yes,118.088,-0.06419999999999987,2,2
Yes,438.4800000000001,3.5660000000000016,1,5
Yes,190.20200000000003,1.5801,2,2
Yes,206.332,2.7851000000000017,1,3
Yes,144.214,2.4315000000000007,1,1
Yes,188.22299999999998,1.8863,2,2
No,284.4839999999999,6.332500000000007,1,1
Yes,283.33099999999996,2.66922,1,2
Yes,140.03099999999998,-0.7513000000000001,3,2
Yes,400.4280000000001,0.6371000000000002,4,7
Yes,417.48400000000026,1.316170000000001,4,7
Yes,494.5260000000001,0.889070000000002,4,8
Yes,258.22900000000004,2.3096000000000005,2,4
No,556.5310000000003,2.9808000000000012,0,12
Yes,368.47400000000016,1.9405999999999999,2,5
Yes,242.23499999999993,0.09200000000000008,0,6
No,417.5460000000002,6.035300000000007,1,6
Yes,303.293,1.7737,0,4
Yes,283.332,0.7566999999999999,3,7
Yes,212.248,3.0436000000000014,0,2
Yes,359.35400000000004,0.7602,3,7
No,390.56400000000036,6.721200000000008,0,4
Yes,293.37,3.1285200000000017,0,2
Yes,142.10999999999999,-0.1623,2,4
Yes,246.30599999999995,2.419600000000001,0,3
Yes,327.38000000000017,1.3014,2,5
Yes,170.212,-0.12729999999999986,1,2
Yes,113.16,0.6287,0,1
Yes,142.158,-0.9059000000000004,1,2
Yes,273.741,1.6155,0,3
Yes,258.233,0.08779999999999949,1,4
Yes,259.265,0.029800000000000104,2,4
Yes,232.239,0.7003999999999997,2,3
Yes,184.195,0.15879999999999994,2,3
Yes,159.20999999999998,0.15460000000000013,1,3
Yes,249.313,-0.047499999999999876,2,5
Yes,314.126,2.08902,0,1
Yes,203.24500000000003,1.06662,1,2
Yes,266.257,-1.1933999999999985,0,5
Yes,224.21999999999997,-1.573999999999999,1,4
Yes,219.23999999999992,1.4578,0,3
Yes,312.41300000000007,2.5349000000000004,0,2
Yes,140.142,-0.3864000000000001,2,3
Yes,308.341,2.1317199999999996,1,3
Yes,286.3310000000001,1.75368,1,4
Yes,236.23100000000002,-0.21050000000000008,2,5
Yes,266.30400000000003,2.6512200000000004,1,4
Yes,404.4910000000001,3.795500000000003,0,3
Yes,401.49200000000013,1.2234999999999998,0,7
Yes,391.474,4.878100000000004,0,3
Yes,409.2570000000002,0.6803999999999994,3,5
Yes,335.4730000000002,2.1975999999999996,1,3
Yes,247.27599999999998,0.5344199999999997,0,5
Yes,257.31100000000004,1.4153000000000002,1,3
Yes,280.30899999999997,0.8681999999999999,2,6
Yes,280.30899999999997,0.8681999999999999,2,6
Yes,249.29500000000002,1.4646000000000001,2,4
Yes,398.4000000000001,3.701600000000001,3,7
Yes,264.31,1.16802,2,5
Yes,280.30899999999997,0.8681999999999999,2,6
Yes,255.324,1.5261,2,5
Yes,355.39700000000005,1.7472,3,6
Yes,403.4410000000001,2.894400000000001,3,6
Yes,310.33500000000004,0.8768,2,7
Yes,353.827,2.4881,2,3
Yes,274.301,2.4766000000000004,2,3
No,552.5560000000003,-7.3050999999999995,12,16
No,582.5820000000003,-7.9442,13,17
Yes,356.2270000000001,0.40430000000000027,3,5
Yes,246.30599999999998,-0.2809999999999997,0,6
Yes,273.357,2.01,1,2
Yes,270.719,-0.3651999999999999,2,4
Yes,201.20299999999997,0.03220000000000017,2,3
Yes,272.2819999999999,0.1372999999999997,3,4
Yes,222.251,-0.8561000000000003,2,6
Yes,364.4230000000001,3.0365,3,5
Yes,61.83300000000001,-2.0518,3,3
Yes,376.45300000000026,1.6046,2,5
Yes,348.39900000000017,1.1261000000000003,3,4
Yes,146.098,-0.49509999999999993,2,3
Yes,153.137,0.6726000000000001,3,3
Yes,156.097,-0.4140000000000001,3,5
Yes,257.245,2.3427000000000002,3,3
Yes,137.13799999999998,0.9670000000000001,2,2
Yes,152.14899999999997,1.39882,2,2
Yes,137.13799999999998,0.9670000000000001,2,2
Yes,138.12199999999999,1.0903999999999998,2,2
Yes,212.24800000000002,2.9807000000000015,1,1
Yes,163.198,-0.49450000000000044,3,3
Yes,327.42400000000004,2.807500000000001,1,4
Yes,236.31500000000003,0.16179999999999994,2,4
Yes,427.54500000000013,2.30804,2,6
Yes,306.276,0.7357999999999993,1,5
Yes,167.208,0.645,3,3
Yes,236.482,1.4211,2,3
Yes,309.529,-0.46289999999999937,3,6
Yes,219.28099999999998,-1.4542999999999995,4,5
No,344.31300000000005,-5.761199999999992,9,11
Yes,172.09199999999998,-0.20659999999999995,4,6
Yes,337.38200000000006,1.6424999999999998,2,6
Yes,251.28199999999998,0.8513999999999997,3,4
Yes,192.045,2.7108400000000015,1,2
No,548.6550000000003,2.3857999999999997,10,10
Yes,170.11999999999998,0.5015999999999998,4,4
Yes,223.22799999999998,0.5239999999999998,3,3
Yes,152.149,1.1788,1,3
Yes,354.38300000000004,3.108600000000002,2,5
Yes,272.253,-1.4291000000000003,5,7
No,610.5210000000003,-1.6871000000000014,10,16
Yes,305.41799999999995,3.7896000000000027,2,3
Yes,165.236,1.4963,1,2
Yes,165.19199999999998,1.7407,2,2
Yes,151.165,1.3505999999999998,2,2
Yes,110.11199999999997,1.0977999999999999,2,2
Yes,94.11299999999999,1.3921999999999999,1,1
Yes,166.176,1.5689,1,3
Yes,124.13899999999995,1.4008,1,2
Yes,240.25799999999998,3.4182200000000016,3,3
Yes,284.359,2.2062,1,3
Yes,253.26199999999997,-1.3073000000000001,4,6
Yes,121.136,-2.3391999999999995,4,4
Yes,254.24599999999998,-2.213099999999999,2,5
No,1550.1880000000006,-1.5868999999999964,13,15
Yes,218.29299999999998,1.2433,2,4
Yes,274.40099999999995,2.8037000000000014,2,4
Yes,198.21799999999996,0.4272000000000001,2,4
Yes,134.178,1.6921,1,1
Yes,177.03,2.4857000000000005,1,1
Yes,108.13999999999997,1.1789,1,1
Yes,109.12799999999999,0.5739,1,2
Yes,122.16699999999996,1.2214,1,1
Yes,207.226,-3.262099999999999,5,6
Yes,263.25299999999993,-0.8628800000000005,2,4
Yes,138.16599999999997,1.0576999999999999,1,2
Yes,150.174,-0.9958000000000002,2,4
Yes,122.189,-0.2958,2,3
No,388.29700000000014,-4.802299999999996,8,8
Yes,218.10100000000003,0.8562999999999998,3,3
Yes,297.37600000000003,1.7200999999999997,0,5
Yes,186.236,1.56069,0,3
Yes,170.237,1.38499,2,2
Yes,114.173,1.08269,1,1
Yes,116.11599999999999,-0.29210000000000025,1,3
Yes,172.02500000000003,2.0313,1,1
Yes,160.213,1.3662,0,3
Yes,126.15499999999999,1.2917,0,2
Yes,345.91400000000004,4.713800000000004,0,2
Yes,246.218,1.7399999999999998,4,5
Yes,200.32199999999997,3.991900000000002,1,1
Yes,194.194,-1.0293,0,3
Yes,240.10500000000002,2.2715000000000005,0,0
Yes,130.231,2.3376000000000006,1,1
Yes,152.975,0.8544,1,1
Yes,249.107,4.241400000000002,0,1
Yes,137.138,1.9032200000000001,0,2
Yes,219.266,0.10709999999999997,1,5
Yes,186.295,3.3001000000000023,0,2
Yes,158.241,2.821600000000001,1,1
No,334.45600000000024,5.160800000000005,0,4
Yes,226.23099999999997,2.2329999999999997,2,3
Yes,263.211,2.490900000000001,0,6
Yes,185.69800000000004,-1.1031999999999975,0,0
Yes,150.22099999999998,2.6897,1,1
Yes,118.17899999999999,2.638020000000001,0,0
Yes,136.238,2.9987000000000013,0,0
Yes,172.31199999999998,3.5095000000000023,1,1
Yes,164.03500000000003,2.2421999999999995,0,1
No,324.05899999999997,6.451400000000001,0,1
Yes,236.33999999999997,0.6699999999999997,0,5
Yes,220.976,2.6804000000000006,0,4
Yes,162.019,2.5756000000000006,1,1
No,254.4139999999999,5.328300000000005,1,1
Yes,202.24999999999997,2.2763999999999998,2,2
Yes,152.237,2.878000000000001,0,1
Yes,67.09100000000001,1.08608,0,1
Yes,180.24699999999996,2.6983000000000006,1,2
Yes,158.28499999999997,2.973700000000002,1,1
Yes,162.66,2.9682000000000013,0,1
No,434.6420000000004,8.793500000000003,0,4
Yes,266.3179999999999,4.544600000000004,0,4
Yes,189.32399999999998,2.9815000000000014,0,2
Yes,298.30400000000003,3.3061000000000016,0,6
Yes,198.653,2.4335000000000004,1,1
Yes,203.307,2.03398,0,4
Yes,397.635,-1.6561000000000003,5,8
Yes,108.09599999999999,0.25059999999999993,0,2
Yes,218.11999999999995,-0.5045999999999999,0,6
Yes,216.324,4.239300000000004,0,1
Yes,210.27599999999995,0.08099999999999996,0,4
Yes,128.558,2.0456000000000003,1,1
Yes,86.08999999999999,-1.0256,2,2
Yes,200.23700000000002,2.9712000000000005,1,2
Yes,291.26500000000004,3.2711000000000023,0,6
Yes,238.10599999999997,-8.136999999999999,0,8
Yes,145.143,0.6335,1,5
Yes,198.845,1.62588,0,1
Yes,124.99799999999999,2.0186,0,0
Yes,166.22299999999998,3.2578000000000014,0,0
Yes,168.19500000000002,3.586000000000002,0,1
Yes,87.122,-0.3938000000000001,1,2
Yes,130.18699999999998,1.5956000000000001,0,2
Yes,162.27599999999995,3.9334000000000033,0,0
Yes,186.33899999999997,3.4657000000000027,1,1
Yes,278.348,3.3122000000000025,0,4
Yes,103.121,1.3404,0,3
Yes,86.08999999999999,0.6471,1,1
Yes,206.32899999999995,3.904200000000003,0,1
Yes,311.34100000000007,2.2241,2,4
Yes,126.586,2.6484200000000007,0,0
No,204.78499999999997,5.146100000000005,0,0
Yes,157.213,1.0628,1,2
Yes,274.413,3.7702000000000027,0,5
Yes,229.715,2.1655999999999995,2,5
Yes,89.525,1.1388800000000001,0,1
Yes,101.149,-0.05160000000000009,0,2
Yes,104.11199999999997,0.9532799999999999,0,2
Yes,84.08200000000001,-1.04945,3,2
Yes,187.22,0.82392,2,3
No,412.6550000000002,7.236300000000009,0,4
Yes,132.115,0.3259,2,2
Yes,244.33099999999993,3.4467000000000017,2,2
Yes,104.10499999999999,0.1075000000000001,1,2
Yes,314.33700000000005,2.7170000000000005,0,5
Yes,286.324,1.2582,0,6
Yes,123.11099999999999,1.7900999999999998,1,3
Yes,286.327,3.268600000000002,3,3
Yes,142.19799999999995,1.7617,0,2
Yes,270.37199999999996,3.3293000000000017,1,2
Yes,335.28200000000004,4.148200000000004,0,5
Yes,126.11099999999998,0.8033999999999997,3,3
Yes,202.256,4.487200000000003,0,0
Yes,317.33200000000005,1.9994999999999998,0,7
Yes,402.57200000000023,4.538800000000004,0,6
Yes,86.134,0.9213,1,1
Yes,309.36600000000004,4.252800000000004,0,5
No,801.379,9.578899999999999,0,1
Yes,130.18699999999998,1.7397,0,2
Yes,204.33499999999998,2.675800000000001,1,3
Yes,159.61599999999999,1.6992,1,2
Yes,177.03400000000002,2.1578,2,2
Yes,214.22,2.3288,2,3
Yes,261.234,-3.851399999999997,3,6
Yes,86.138,-0.8208,2,2
Yes,116.15999999999998,0.7363999999999999,1,2
Yes,206.32899999999995,3.987200000000003,1,1
No,418.6180000000004,7.2132000000000085,0,4
Yes,138.254,3.0786000000000016,0,0
Yes,285.218,3.9784400000000018,2,2
Yes,493.9440000000003,0.6084,5,9
Yes,213.28,3.747220000000002,1,2
Yes,113.16000000000001,1.7807,1,2
Yes,228.247,2.631800000000001,1,3
Yes,306.4020000000001,4.380600000000004,0,4
Yes,174.159,1.92962,0,4
Yes,286.11400000000003,3.4213000000000022,0,3
Yes,184.32299999999995,3.652000000000003,1,1
Yes,248.285,4.9608000000000025,1,3
Yes,214.26399999999998,3.144400000000002,0,2
Yes,156.188,2.1435999999999993,0,2
Yes,200.262,3.943500000000002,0,2
Yes,246.39399999999995,4.374200000000004,0,1
Yes,234.38299999999992,4.518300000000004,0,1
Yes,120.19499999999996,2.5287000000000006,0,0
Yes,137.13799999999998,1.90322,0,2
Yes,122.16699999999996,2.0090399999999997,1,1
No,368.3690000000001,6.256760000000005,0,4
Yes,152.15299999999996,1.48542,1,3
Yes,173.25900000000001,3.2940000000000014,1,1
Yes,128.215,2.5458000000000007,0,1
Yes,200.36599999999996,4.289700000000004,1,1
Yes,221.37299999999993,1.3835999999999997,1,4
Yes,474.9850000000003,2.988900000000001,2,5
Yes,221.03900000000002,2.4568000000000003,1,2
Yes,288.78200000000004,3.583280000000002,0,3
Yes,248.35099999999997,1.3739,0,5
Yes,148.20499999999998,2.728300000000001,0,1
Yes,241.364,2.2340999999999998,2,6
Yes,182.22600000000003,4.102000000000002,0,2
Yes,109.13200000000002,0.24599999999999989,2,3
Yes,151.118,-2.0211999999999994,3,5
Yes,172.17999999999995,0.6688,0,4
Yes,177.203,1.6041999999999998,1,2
Yes,191.23000000000002,1.9126199999999998,1,2
Yes,282.29200000000003,1.2930000000000001,0,6
Yes,210.283,2.1944999999999997,0,5
Yes,285.89699999999993,3.6108000000000002,0,3
Yes,197.44799999999998,3.3523999999999994,1,1
Yes,144.17299999999997,2.5454,1,1
Yes,170.21099999999998,3.0592000000000015,1,1
Yes,164.201,-0.34170000000000006,1,4
Yes,165.708,-1.1131999999999982,0,0
Yes,174.675,-1.8832999999999969,0,0
Yes,388.4860000000001,-3.633599999999994,1,6
Yes,65.011,-2.1299,0,0
No,534.3710000000002,-9.235300000000011,1,11
Yes,116.09499999999996,-2.2357999999999993,0,1
Yes,208.21399999999997,-1.7884599999999984,0,3
Yes,114.12599999999998,-1.2185000000000001,2,3
Yes,335.28200000000004,4.148200000000004,0,5
Yes,123.11099999999996,1.5948,0,2
Yes,119.07600000000001,-0.26219999999999977,1,3
Yes,194.31799999999998,4.048300000000003,0,1
Yes,100.11699999999999,1.0831,0,2
Yes,58.080000000000005,0.16469999999999996,1,1
Yes,178.23399999999998,3.993000000000002,0,0
Yes,120.15099999999995,1.8892,0,1
Yes,129.159,0.05369999999999986,0,2
Yes,196.28999999999996,3.0745000000000013,0,2
Yes,156.26899999999995,2.5836000000000006,1,1
Yes,146.23,2.531600000000001,0,2
Yes,102.17699999999998,1.4133,1,1
Yes,114.18799999999999,2.0116,0,1
No,270.45699999999994,5.639100000000005,0,2
Yes,108.144,1.44986,0,2
Yes,162.188,2.4484000000000004,0,2
Yes,107.15599999999996,1.57722,1,1
Yes,93.12899999999999,1.39002,0,1
Yes,128.21499999999997,2.401700000000001,0,1
Yes,149.23699999999997,2.3936,1,1
Yes,168.32399999999998,4.703200000000004,0,0
Yes,181.32299999999998,4.430880000000004,0,1
Yes,214.39299999999994,4.679800000000005,1,1
Yes,242.40299999999993,4.322700000000004,0,2
Yes,402.4840000000002,3.0984000000000016,0,8
Yes,162.22899999999998,0.812,1,3
Yes,434.57000000000033,3.299800000000002,0,8
No,314.5220000000001,6.694400000000005,0,4
Yes,117.192,0.32050000000000006,1,2
Yes,132.232,0.49030000000000007,2,1
Yes,223.74699999999999,2.604400000000001,0,1
Yes,297.855,3.1331000000000016,0,4
Yes,159.616,1.6991999999999998,1,2
Yes,247.722,1.5509999999999997,4,4
Yes,161.031,3.1628000000000016,0,0
Yes,251.327,4.3486,0,1
Yes,265.35400000000004,4.5358,1,1
Yes,206.028,2.2737999999999996,2,2
Yes,214.64799999999997,2.5003200000000003,1,2
Yes,215.894,4.3002,0,0
Yes,215.894,4.3002,0,0
No,511.15200000000016,6.105500000000001,2,3
No,402.064,6.674800000000002,0,4
Yes,74.083,0.22939999999999994,0,2
Yes,166.17599999999996,1.5162999999999998,0,3
Yes,180.203,1.7583,0,3
Yes,148.202,0.7679,1,3
Yes,80.51400000000001,0.8291000000000001,0,1
Yes,180.55599999999998,3.3588000000000013,0,0
Yes,60.056,-0.9762000000000002,2,1
Yes,162.019,2.5756000000000006,1,1
Yes,200.241,2.643300000000001,2,3
Yes,152.153,1.48542,1,3
Yes,139.10999999999999,1.3003999999999998,1,3
No,340.5040000000002,5.061800000000005,0,4
Yes,239.318,2.9067000000000016,0,1
Yes,234.27999999999994,0.6345000000000001,0,6
Yes,140.13799999999998,1.3427,0,3
Yes,130.099,0.10190000000000005,2,2
Yes,192.12599999999998,0.6954,1,4
Yes,122.12299999999996,1.3848,1,1
Yes,90.078,0.3992,0,3
No,474.7260000000005,9.061800000000002,0,4
Yes,250.257,3.2120000000000015,0,4
Yes,85.10600000000001,-0.10360000000000008,1,1
Yes,216.668,1.25342,1,2
Yes,174.203,1.7992,0,2
Yes,330.17100000000005,2.880000000000001,1,3
Yes,173.128,-1.7578999999999994,2,4
Yes,278.221,-3.6124999999999985,5,7
Yes,194.11599999999996,-1.7492999999999979,0,0
Yes,236.19699999999992,-0.5789999999999988,0,0
Yes,162.204,-8.990499999999999,0,0
Yes,465.3750000000002,0.9376000000000033,0,2
Yes,101.10199999999999,-3.2350999999999996,0,3
Yes,116.479,-4.020899999999999,0,2
Yes,81.075,-2.98162,0,2
Yes,80.04299999999999,0.13709999999999994,1,3
Yes,75.067,0.2829999999999999,0,2
Yes,441.6400000000001,2.8511000000000015,1,3
Yes,187.862,1.7762,0,0
Yes,90.553,2.1489000000000003,0,0
Yes,86.134,0.9448999999999999,1,1
Yes,211.99900000000002,2.0225999999999997,0,0
Yes,161.397,2.2458,1,1
Yes,222.509,2.5397000000000007,0,2
Yes,154.253,2.6714000000000016,1,1
Yes,196.29,3.242200000000002,0,2
Yes,73.12,0.7190000000000001,0,2
Yes,99.17699999999999,1.172,1,1
Yes,128.17099999999996,1.5157,0,2
Yes,154.21199999999996,3.353600000000002,0,0
Yes,129.16199999999998,2.2348,0,1
Yes,140.19,-1.0197999999999992,0,4
Yes,142.154,0.5045000000000001,0,3
Yes,146.189,2.2888,0,1
Yes,164.20399999999998,2.3107000000000006,0,2
Yes,146.142,0.11260000000000003,0,4
Yes,222.26599999999996,0.15139999999999998,1,5
Yes,104.14899999999999,-0.0028000000000000247,2,2
Yes,160.326,3.6652000000000027,1,1
Yes,142.242,2.6477000000000013,0,1
Yes,134.22199999999998,2.8851000000000013,0,0
Yes,184.279,2.9320000000000013,0,2
Yes,90.122,-0.25039999999999996,2,2
Yes,191.271,-0.5691999999999999,3,4
Yes,90.122,0.013600000000000112,1,2
Yes,150.22099999999998,2.4879000000000007,0,1
Yes,120.19499999999998,2.611860000000001,0,0
Yes,122.16699999999997,2.0090399999999997,1,1
Yes,136.238,2.9987000000000013,0,0
Yes,142.201,3.148220000000001,0,0
Yes,122.16699999999996,1.9546,1,1
Yes,122.16699999999996,1.9546,1,1
Yes,102.13299999999998,0.9595,0,2
Yes,100.16099999999999,1.7656,0,1
Yes,114.18799999999999,2.1557000000000004,0,1
Yes,142.286,4.147000000000004,0,0
Yes,186.33899999999997,3.8996000000000035,1,1
Yes,202.40699999999998,4.837100000000006,1,1
Yes,148.67700000000002,3.5857000000000028,0,0
Yes,130.18699999999998,1.2019,0,2
Yes,204.26599999999996,1.3828,0,4
Yes,104.14899999999999,0.40530000000000005,1,2
Yes,149.237,2.532800000000001,0,1
Yes,102.137,1.0095999999999998,0,2
Yes,135.20999999999998,2.42682,1,1
Yes,166.15699999999998,2.3228,0,3
Yes,164.03500000000003,2.2421999999999995,0,1
Yes,129.58999999999997,1.6906,1,1
Yes,96.94400000000002,1.9352,0,0
Yes,230.909,3.5617,0,1
No,340.8040000000001,5.058199999999999,0,2
Yes,181.449,3.6468000000000007,0,0
Yes,205.04000000000002,2.6205000000000007,1,1
Yes,357.7930000000001,3.9273200000000035,1,3
Yes,147.00400000000002,2.993400000000001,0,0
Yes,147.004,2.993400000000001,0,0
Yes,128.986,0.8249,1,1
Yes,87.12199999999999,0.09450000000000003,0,1
Yes,179.204,0.7792999999999999,0,1
Yes,200.23399999999998,1.1387999999999998,0,4
Yes,226.31599999999995,2.725100000000001,0,3
Yes,206.28199999999998,0.8238000000000001,1,4
Yes,221.039,2.7002000000000006,1,2
Yes,178.231,2.4323000000000006,0,2
Yes,136.14999999999998,1.5076999999999998,0,2
Yes,138.166,1.1874999999999998,1,2
Yes,225.296,1.5208,2,6
Yes,280.393,0.6395000000000004,0,6
Yes,314.29600000000005,2.0054,0,8
Yes,175.0,2.5882000000000005,0,0
Yes,164.21200000000002,2.04296,0,4
Yes,85.10600000000001,0.2808800000000001,1,2
Yes,76.124,-0.8113000000000001,2,1
Yes,84.082,-0.6131000000000004,2,3
Yes,167.11999999999995,1.293,1,3
Yes,141.13,0.6367199999999998,0,3
Yes,164.588,0.7459,0,3
Yes,174.196,1.0470000000000002,0,4
Yes,180.159,1.3101,1,3
Yes,172.26799999999997,2.765900000000001,0,2
Yes,204.26900000000003,2.5645000000000007,1,2
Yes,198.221,2.6232000000000006,1,2
Yes,174.196,0.8927999999999998,0,4
Yes,203.02399999999997,2.4446000000000003,0,2
Yes,203.02399999999997,2.4446000000000003,0,2
Yes,207.25099999999998,-0.045000000000000095,2,3
Yes,160.173,-0.556,2,3
Yes,346.3790000000001,1.0271,3,5
Yes,134.08699999999996,-1.0934000000000001,3,3
Yes,92.119,0.0008000000000000229,2,2
Yes,246.26199999999997,2.3722000000000003,0,4
Yes,250.29399999999995,2.8202000000000016,0,4
Yes,278.348,3.600400000000003,0,4
Yes,168.196,1.2184000000000001,0,4
Yes,222.28799999999995,2.2430000000000003,0,4
Yes,138.20999999999998,2.3218000000000005,0,1
Yes,152.197,1.20172,1,2
Yes,84.11800000000001,1.1295,0,1
Yes,98.14500000000001,1.5196,0,1
Yes,128.131,-0.3956000000000001,2,2
Yes,147.13299999999998,0.5702,1,2
Yes,198.225,3.5061000000000018,0,2
Yes,97.99399999999999,-0.9286000000000001,3,1
Yes,154.18699999999998,0.30420000000000014,0,4
Yes,158.178,0.9333000000000001,1,2
Yes,191.13899999999998,-1.4577999999999993,3,4
Yes,128.558,2.0456,1,1
Yes,150.22099999999998,2.9057000000000013,1,1
Yes,98.10099999999998,0.7719,1,2
Yes,134.175,0.031799999999999884,1,3
Yes,178.22799999999998,0.04839999999999983,1,4
Yes,179.24099999999993,0.7114999999999998,2,2
Yes,152.22199999999998,1.3421,2,1
Yes,280.32699999999994,3.1746000000000008,2,2
No,421.7340000000001,5.340800000000003,0,5
No,564.691,7.291400000000002,0,1
