is_drug_like,mol weight,logp,hydrogen donors,hydrogen acceptors
Yes,108.966,1.4012,0,0
Yes,82.14599999999999,1.8098,0,0
No,764.9499999999999,3.247300000000002,5,13
Yes,70.13499999999999,1.9725,0,0
Yes,145.16099999999997,1.9403999999999995,1,2
Yes,132.20599999999996,2.5654000000000003,0,0
Yes,318.32800000000003,3.560100000000002,2,4
Yes,314.802,3.974100000000001,0,0
Yes,321.549,4.542900000000002,0,4
Yes,142.18300000000002,0.74091,2,2
Yes,164.204,2.1293,1,2
Yes,210.23299999999998,0.5708999999999995,2,3
Yes,202.25599999999997,4.584000000000002,0,0
Yes,118.176,1.4054,0,2
Yes,239.702,2.6400000000000006,0,2
Yes,118.17599999999999,0.7953999999999999,1,2
Yes,295.336,4.8618,0,2
Yes,290.447,3.959100000000003,1,2
Yes,312.118,3.514400000000002,0,1
Yes,129.16199999999998,2.2348,0,1
Yes,184.147,0.5899999999999996,3,5
Yes,306.276,0.7357999999999993,1,5
Yes,169.567,1.7744999999999997,1,2
No,395.3270000000001,7.9274000000000004,0,0
Yes,142.07,-2.0785,2,4
Yes,112.98700000000001,1.8540999999999999,0,0
Yes,175.0,2.5882000000000005,0,0
Yes,191.45499999999998,3.102500000000001,0,0
Yes,86.178,2.2984,0,0
Yes,56.108,1.5824,0,0
No,360.88200000000006,7.274000000000001,0,0
Yes,111.104,-0.6479000000000001,2,3
Yes,187.37500000000003,2.9189,0,0
Yes,55.07999999999999,0.91998,0,1
No,320.04600000000005,5.929000000000003,0,0
Yes,153.13699999999997,1.6033999999999997,0,3
Yes,288.43100000000004,3.8792000000000026,1,2
Yes,284.142,3.2829000000000024,0,2
No,276.338,6.3282000000000025,0,0
Yes,240.21499999999995,2.7221000000000024,1,5
Yes,196.20199999999997,0.8497999999999999,0,4
Yes,92.09400000000001,-1.6681000000000001,3,3
Yes,124.13899999999997,1.4008,1,2
Yes,350.591,4.718100000000002,0,5
Yes,192.261,4.301420000000003,0,0
Yes,188.23000000000002,1.4844199999999999,0,1
Yes,88.14999999999999,1.4329,0,1
Yes,146.153,0.7282199999999998,0,4
Yes,201.661,1.3885999999999998,2,5
Yes,87.12199999999999,0.0944999999999998,0,1
Yes,213.31,0.7254999999999998,0,6
Yes,28.053999999999995,0.8022,0,0
Yes,102.17699999999999,1.4149,1,1
Yes,196.20599999999996,0.3248999999999995,2,3
Yes,197.448,3.3524000000000003,1,1
Yes,108.13999999999997,1.6952,0,1
Yes,339.21800000000013,4.180900000000003,1,3
Yes,360.45000000000005,1.8457,2,5
Yes,286.331,3.581000000000002,1,3
Yes,120.19499999999996,2.5574200000000005,0,0
Yes,118.24499999999999,2.5364000000000004,0,1
Yes,168.10799999999995,1.503,0,4
No,384.4870000000002,5.005300000000004,0,8
Yes,198.22199999999998,0.40479999999999994,2,3
Yes,402.48700000000025,2.560600000000001,1,6
Yes,171.15599999999998,0.09201999999999994,1,4
Yes,127.574,1.9222,1,1
Yes,116.20399999999998,1.8050000000000002,1,1
Yes,68.07499999999999,1.2795999999999998,0,1
Yes,271.39,1.8621999999999999,2,7
Yes,222.33199999999994,2.0822999999999996,1,1
Yes,134.22199999999998,2.9841000000000015,0,0
Yes,322.36400000000003,2.966800000000001,0,3
Yes,402.48700000000014,2.1284,2,6
Yes,74.12299999999999,1.0428,0,1
Yes,102.133,0.9579,0,2
Yes,157.01,2.4491000000000005,0,0
Yes,166.176,1.5689,1,3
Yes,352.39000000000004,2.782800000000001,1,4
Yes,344.4950000000001,4.840100000000005,0,3
No,300.36000000000007,6.919200000000002,0,0
Yes,136.114,-0.35380000000000006,2,3
Yes,62.499,1.3687,0,0
Yes,239.318,2.9067000000000016,0,1
Yes,331.62699999999995,3.1773000000000002,0,0
Yes,296.374,3.1797200000000014,1,4
Yes,147.13299999999998,0.5702,1,2
Yes,331.202,4.0676000000000005,1,3
Yes,136.14999999999998,1.4732,0,2
Yes,126.115,-0.9264000000000001,1,2
Yes,324.38000000000005,3.493400000000002,1,3
No,291.9920000000001,5.967200000000002,0,0
Yes,289.7440000000001,0.8788,3,4
Yes,233.09799999999998,3.0869000000000018,1,1
Yes,68.11900000000001,1.7265,0,0
No,286.156,-4.819399999999998,6,8
Yes,128.259,3.7569000000000026,0,0
Yes,128.558,2.0456000000000003,1,1
No,242.321,5.454620000000004,0,0
Yes,122.16699999999996,2.0853,0,1
Yes,176.215,2.2629,0,2
Yes,216.66799999999998,1.2534200000000002,1,2
Yes,315.716,3.037700000000001,1,4
Yes,171.22099999999998,0.6424200000000001,1,2
Yes,223.659,2.9102000000000006,1,2
Yes,114.23199999999999,3.2227000000000023,0,0
No,449.8560000000001,6.543980000000005,0,4
Yes,300.3620000000001,2.0642199999999997,0,4
Yes,284.74600000000004,3.153800000000002,0,2
Yes,102.17699999999999,1.4133,1,1
Yes,308.36100000000005,3.1003000000000016,0,5
Yes,154.253,2.1935000000000002,1,1
Yes,288.431,3.879200000000003,1,2
Yes,100.205,2.976700000000002,0,0
Yes,144.17299999999997,2.5454000000000008,1,1
Yes,112.216,2.832600000000001,0,0
Yes,435.48100000000034,1.2672999999999996,2,10
No,254.33199999999997,5.244800000000004,0,0
No,340.5070000000001,5.279700000000005,0,2
Yes,114.18799999999999,2.1557000000000004,0,1
Yes,183.16899999999998,1.24,1,4
No,314.5220000000001,6.694400000000005,0,4
Yes,149.149,0.0011999999999999234,1,2
Yes,380.66200000000003,0.8210000000000011,3,5
Yes,70.13499999999999,1.9725,0,0
Yes,120.195,2.611860000000001,0,0
Yes,197.448,3.3524000000000003,1,1
Yes,179.22199999999998,3.388000000000001,0,1
Yes,116.20399999999998,1.9475,1,1
Yes,114.232,3.3668000000000022,0,0
Yes,178.23399999999995,3.993000000000002,0,0
Yes,108.14399999999998,0.9722000000000002,2,2
Yes,58.08,0.5952999999999999,0,1
Yes,112.21600000000001,3.120800000000002,0,0
Yes,208.21699999999996,0.49099999999999966,2,3
Yes,119.37800000000001,1.9864,0,0
Yes,128.15599999999998,0.05860000000000004,2,3
No,328.84299999999996,5.316700000000004,1,1
Yes,96.17300000000002,2.5067000000000004,0,0
Yes,128.21499999999997,2.401700000000001,0,1
Yes,260.24499999999995,2.8648200000000017,0,5
Yes,226.27599999999995,1.1849999999999992,2,3
No,252.31599999999997,5.640400000000003,0,0
Yes,100.16099999999999,1.6215,0,1
Yes,102.17699999999999,1.823,0,1
Yes,214.39299999999994,4.679800000000005,1,1
Yes,197.44799999999998,3.3523999999999994,1,1
Yes,60.056,-0.9762,2,1
Yes,68.11899999999999,1.4197,0,0
Yes,235.90599999999998,3.2116000000000007,0,0
No,270.50099999999986,6.240200000000008,1,1
Yes,135.16599999999997,1.6449999999999998,1,1
Yes,300.266,1.3295999999999997,4,6
Yes,137.14200000000002,-0.3149000000000001,2,3
Yes,354.8749999999999,3.995,1,1
Yes,116.15999999999998,1.2055,0,2
Yes,120.15099999999995,1.8892,0,1
Yes,256.308,4.450000000000003,0,2
Yes,182.15599999999998,2.2039999999999997,0,4
Yes,152.237,2.401700000000001,0,1
Yes,162.152,0.42839999999999984,0,5
No,338.876,5.024200000000001,0,0
Yes,89.094,0.6715,0,2
Yes,167.21099999999998,3.3211000000000013,1,0
Yes,122.11999999999999,-2.3071999999999995,4,4
Yes,179.21899999999997,1.8356,1,3
Yes,223.16499999999996,1.0536999999999999,1,5
Yes,99.089,-0.577,1,2
Yes,100.20499999999998,2.6885000000000012,0,0
Yes,316.4270000000001,1.74462,1,6
Yes,270.361,2.759900000000001,0,4
Yes,239.274,3.4590000000000023,0,2
Yes,86.134,1.1869,0,1
Yes,96.17299999999999,2.1999000000000004,0,0
Yes,244.28999999999994,3.3103000000000025,0,3
No,268.3589999999999,5.553220000000004,0,0
Yes,150.177,1.8633,0,2
Yes,92.569,1.8812,0,0
Yes,296.41,3.6126000000000023,2,2
Yes,214.34899999999996,4.080300000000003,0,2
Yes,118.24499999999999,2.539600000000001,0,1
No,228.29399999999998,5.146200000000003,0,0
Yes,151.047,2.5715000000000012,0,0
Yes,98.18899999999998,2.752700000000001,0,0
Yes,171.15599999999998,0.09201999999999994,1,4
Yes,140.26999999999998,3.7569000000000026,0,0
No,360.88200000000006,7.274000000000001,0,0
Yes,198.22199999999998,0.4047999999999994,2,3
Yes,133.405,2.376500000000001,0,0
Yes,214.652,2.365100000000001,1,2
Yes,196.206,0.3029,2,3
Yes,211.26099999999994,1.9576,0,3
Yes,171.03700000000003,2.7575200000000013,0,0
Yes,74.123,1.0428000000000002,0,1
Yes,330.17100000000005,2.880000000000001,1,3
Yes,335.28200000000004,4.148200000000004,0,5
Yes,136.194,2.3174600000000005,1,1
Yes,78.11399999999999,1.6866,0,0
Yes,238.45499999999998,2.944600000000001,0,0
Yes,228.67899999999997,2.4421,1,2
Yes,211.69200000000004,2.666800000000001,0,1
Yes,104.15199999999997,2.3296,0,0
Yes,76.095,0.23670000000000002,0,2
Yes,106.16799999999999,2.30344,0,0
Yes,74.12299999999999,0.7771999999999999,1,1
Yes,110.11199999999998,1.0977999999999999,2,2
Yes,288.387,2.5800000000000005,3,3
Yes,216.283,4.411000000000002,0,0
Yes,100.077,-1.1742,2,2
Yes,194.27399999999992,3.220600000000001,2,2
Yes,162.27899999999997,1.7553,0,2
Yes,362.77100000000013,4.4311200000000035,0,6
No,256.348,5.763040000000004,0,0
Yes,476.5850000000002,3.636800000000003,2,6
Yes,168.112,-1.7672000000000003,4,3
Yes,231.89299999999997,4.005799999999999,1,1
Yes,147.004,2.993400000000001,0,0
No,354.491,6.495500000000002,0,0
Yes,102.13299999999998,0.8154,0,2
Yes,124.208,2.408500000000001,0,1
Yes,322.29,3.5275200000000018,1,4
Yes,86.178,2.5866000000000007,0,0
Yes,137.138,0.8681999999999999,0,3
Yes,421.4220000000001,1.6254,3,5
No,360.88200000000006,7.274,0,0
Yes,286.11400000000003,3.4213000000000022,0,3
Yes,240.698,1.6708799999999997,2,6
No,228.29399999999998,5.146200000000003,0,0
Yes,266.34,4.604600000000004,2,2
No,390.5640000000003,6.433000000000007,0,4
Yes,107.15599999999998,1.644,0,1
Yes,380.784,3.651200000000001,0,4
Yes,154.21199999999996,3.353600000000002,0,0
No,360.88200000000006,7.274000000000001,0,0
Yes,210.285,0.0696000000000001,0,6
Yes,116.20399999999998,1.8034,1,1
Yes,210.23299999999998,0.6929999999999998,2,3
Yes,180.156,-3.2197999999999998,5,6
Yes,122.16699999999997,2.0090399999999997,1,1
Yes,258.104,3.130700000000001,1,2
Yes,169.611,2.2984,1,1
No,395.3270000000001,7.9274000000000004,0,0
Yes,86.17799999999998,2.442500000000001,0,0
Yes,107.15599999999998,1.7283,1,1
Yes,68.119,1.7485,0,0
Yes,404.5030000000002,2.3524000000000003,2,6
Yes,198.134,1.5170200000000003,1,5
Yes,321.163,3.101300000000001,2,3
Yes,128.558,2.0456,1,1
Yes,191.45499999999998,3.102500000000001,0,0
Yes,295.72900000000004,-0.06089999999999923,2,5
Yes,170.16799999999998,-0.2313000000000005,2,3
Yes,138.16599999999997,1.0576999999999999,1,2
Yes,168.239,3.277400000000002,0,0
Yes,130.23099999999997,2.3376,1,1
No,421.7340000000001,5.340800000000003,0,5
Yes,229.71500000000003,2.1655999999999995,2,5
Yes,102.17699999999999,1.4149,1,1
Yes,116.20399999999998,1.9475000000000002,1,1
Yes,106.16799999999996,2.2490000000000006,0,0
Yes,224.25999999999996,1.1050999999999993,2,3
No,373.3209999999999,5.2415,0,0
Yes,303.156,1.6836,2,3
No,349.43000000000006,5.268980000000004,0,4
No,310.47800000000007,5.062000000000006,0,3
Yes,102.133,0.9595,0,2
Yes,241.364,2.2340999999999998,2,6
Yes,236.702,2.825400000000001,1,1
Yes,156.22799999999998,3.456640000000002,0,0
No,257.547,5.313800000000001,0,0
No,360.88200000000006,7.274000000000001,0,0
Yes,84.082,-1.2591199999999998,2,2
Yes,164.375,1.5908000000000002,0,2
Yes,223.102,4.660400000000003,0,0
Yes,136.14999999999998,1.5076999999999998,0,2
Yes,180.16299999999998,1.5531999999999997,1,3
Yes,158.24099999999999,2.5199000000000007,0,2
Yes,151.165,1.3505999999999998,2,2
Yes,118.13899999999998,1.5629,1,1
Yes,434.50400000000025,2.4188000000000005,2,6
Yes,151.129,-0.7716000000000003,3,4
Yes,74.07900000000001,0.1792999999999999,0,2
Yes,290.44699999999995,3.9591000000000034,1,2
Yes,100.16099999999999,1.3334,1,1
No,511.5810000000002,4.289400000000002,2,5
Yes,130.231,2.603200000000001,0,1
Yes,186.33899999999997,3.8996000000000035,1,1
Yes,313.36100000000005,1.6287999999999996,2,6
Yes,102.17699999999998,1.5574,1,1
Yes,129.09399999999997,-0.5088000000000001,2,3
Yes,293.40700000000004,3.8884000000000034,0,4
Yes,130.231,2.3376000000000006,1,1
Yes,162.27599999999998,3.5371200000000025,0,0
Yes,150.22099999999998,2.824020000000002,1,1
Yes,132.12599999999998,0.41979999999999984,0,4
Yes,291.26500000000004,3.2711000000000023,0,6
Yes,16.043,0.6361,0,0
Yes,119.16699999999999,1.6545999999999998,1,1
Yes,173.171,2.748000000000001,0,2
Yes,100.16099999999999,1.6215,0,1
Yes,151.129,-0.3593,3,5
No,527.4140000000002,7.183700000000006,2,4
Yes,61.040000000000006,-0.10710000000000008,0,2
Yes,304.66999999999996,4.843900000000003,0,2
Yes,82.14599999999999,2.1386000000000003,0,0
Yes,117.15099999999997,2.1678999999999995,1,0
Yes,286.415,4.087400000000003,0,2
Yes,84.16199999999999,2.3626000000000005,0,0
Yes,354.8150000000001,2.5621400000000008,3,4
Yes,112.21600000000001,2.976700000000002,0,0
Yes,142.242,2.935900000000001,0,1
Yes,295.298,2.972200000000001,2,4
Yes,213.66400000000002,3.2969000000000017,1,2
Yes,288.73800000000006,2.878000000000001,0,4
Yes,201.225,2.5580000000000007,1,2
Yes,26.037999999999997,0.24939999999999998,0,0
Yes,107.15599999999998,1.69844,0,1
Yes,80.12999999999998,1.8926,0,0
Yes,329.3800000000001,2.6320000000000006,0,7
Yes,122.16699999999996,1.7399,1,1
Yes,112.98700000000001,1.8525,0,0
Yes,126.19899999999998,2.3218000000000005,0,1
Yes,274.413,3.7702000000000027,0,5
Yes,344.4950000000001,4.840100000000005,0,3
No,257.547,5.313800000000001,0,0
Yes,310.687,3.5801000000000016,2,2
No,289.54499999999996,5.144700000000002,1,2
No,390.5640000000002,6.433000000000008,0,4
Yes,346.46700000000016,2.666700000000002,2,4
Yes,120.19499999999998,2.611860000000001,0,0
No,390.56400000000036,6.721200000000008,0,4
No,228.41999999999993,5.069900000000006,1,1
No,291.99199999999996,5.967200000000002,0,0
Yes,156.141,-0.6214000000000004,2,3
Yes,169.993,1.8298,0,0
Yes,168.10799999999995,1.503,0,4
Yes,86.13399999999999,1.2314,0,1
No,226.44799999999992,6.487600000000007,0,0
Yes,154.253,2.7441000000000013,0,1
Yes,189.24300000000002,2.25242,0,3
Yes,128.21499999999997,2.5458000000000007,0,1
Yes,172.268,2.910000000000001,0,2
Yes,114.094,1.9647999999999999,0,0
Yes,258.233,0.08779999999999949,1,4
Yes,335.28200000000004,4.148200000000004,0,5
Yes,46.069,-0.0014000000000000123,1,1
Yes,182.179,-0.08720000000000011,2,3
Yes,236.271,1.7597,2,3
No,350.4580000000001,5.760500000000005,0,3
Yes,198.30999999999992,2.3705,1,1
No,545.5460000000002,6.222999999999999,0,0
Yes,193.128,3.741800000000003,0,0
Yes,290.323,2.572400000000001,2,4
Yes,231.299,1.55042,0,2
Yes,88.15,1.1673,1,1
Yes,137.138,1.90322,0,2
Yes,102.17699999999999,1.4149,1,1
Yes,314.42500000000007,2.607400000000001,2,3
Yes,428.12000000000006,4.3991000000000025,1,3
Yes,221.647,1.4681,1,3
Yes,88.14999999999998,1.1673,1,1
Yes,108.13999999999999,1.7006199999999998,1,1
Yes,74.07900000000001,0.17930000000000001,0,2
Yes,121.18299999999995,1.7526,0,1
Yes,138.254,3.3668000000000022,0,0
Yes,90.19099999999999,1.7163,1,1
No,252.31599999999997,5.737200000000003,0,0
Yes,165.834,3.0682,0,0
Yes,86.134,1.3755,0,1
Yes,53.06399999999999,0.6959799999999999,0,1
Yes,410.4570000000002,1.8436999999999997,3,5
Yes,100.16099999999999,1.7656,0,1
Yes,225.296,1.5223999999999998,2,6
Yes,114.23199999999999,3.2227000000000023,0,0
Yes,187.862,1.7762,0,0
Yes,193.24599999999998,2.528200000000001,1,2
Yes,214.20600000000002,0.5808999999999999,1,5
Yes,216.283,4.411000000000003,0,0
Yes,142.58499999999998,2.3486000000000002,0,1
Yes,366.0,4.652000000000002,0,4
Yes,332.57000000000005,2.8260000000000005,1,3
No,320.04600000000005,5.929000000000003,0,0
Yes,86.09,0.34539999999999993,0,2
Yes,290.75,4.225800000000003,1,2
Yes,182.226,4.102000000000002,0,2
Yes,134.22199999999998,3.118420000000002,0,0
Yes,163.003,2.699,1,1
No,342.297,-5.395599999999993,8,11
No,180.156,-3.8346000000000005,6,6
Yes,254.24599999999995,-2.2130999999999985,2,5
Yes,323.13200000000006,0.909,3,5
Yes,116.204,1.9475,1,1
Yes,306.51500000000004,4.483900000000005,1,2
Yes,235.90599999999998,3.2116000000000007,0,0
Yes,197.44799999999998,3.3523999999999994,1,1
Yes,346.3650000000001,1.7768000000000002,1,7
Yes,255.29199999999997,3.2071000000000023,0,1
Yes,114.18799999999997,1.8675,0,1
Yes,238.28699999999998,1.3510999999999993,2,3
Yes,262.261,1.5528,2,5
Yes,194.19399999999996,-1.0293,0,3
Yes,416.58300000000025,4.852300000000005,0,5
Yes,122.16699999999999,2.0090399999999997,1,1
Yes,170.211,3.478900000000002,0,1
No,360.88200000000006,7.274000000000001,0,0
Yes,122.12699999999997,0.18050000000000016,1,2
Yes,110.18099999999997,1.9752999999999996,1,1
Yes,179.219,2.02164,1,2
No,409.7819999999999,5.682800000000001,0,0
Yes,94.20400000000001,1.6274,0,2
Yes,121.13899999999995,0.7855000000000001,1,1
Yes,191.45499999999998,3.1025,0,0
No,446.40500000000003,-2.884799999999998,6,12
Yes,116.20399999999998,1.9475,1,1
Yes,268.32,2.817140000000001,1,4
Yes,163.003,2.699,1,1
Yes,192.261,4.301420000000003,0,0
Yes,130.231,2.1951000000000005,1,1
Yes,270.225,4.277400000000004,0,2
Yes,92.14099999999999,1.99502,0,0
Yes,230.909,3.5617,0,1
Yes,96.173,2.5067000000000004,0,0
Yes,240.44400000000002,2.0608,0,4
Yes,352.7700000000001,2.8103000000000007,0,6
Yes,158.285,3.119400000000002,1,1
Yes,100.20499999999998,2.832600000000001,0,0
Yes,287.34299999999996,1.9881999999999997,1,6
Yes,231.893,4.0058,1,1
Yes,72.107,0.9854,0,1
Yes,434.5040000000003,2.466500000000001,2,6
Yes,58.123999999999995,1.8064,0,0
Yes,124.13899999999997,1.4008,1,2
Yes,376.46800000000013,2.923300000000001,2,4
Yes,202.29500000000002,3.1603000000000003,0,0
Yes,222.23999999999995,2.04,0,4
Yes,74.12299999999999,0.6347,1,1
Yes,134.22199999999998,2.8851000000000013,0,0
Yes,267.835,1.8139,0,0
Yes,116.204,1.9475,1,1
Yes,130.18699999999998,1.7397,0,2
Yes,231.893,4.0058,1,1
Yes,120.19499999999995,2.639100000000001,0,0
Yes,170.92000000000002,2.6495999999999995,0,0
Yes,70.09100000000001,0.7614000000000001,0,1
Yes,116.16399999999999,0.22960000000000003,0,1
Yes,134.22199999999998,2.9202800000000018,0,0
Yes,340.4630000000001,4.0633000000000035,0,3
Yes,299.28800000000007,2.5801000000000007,0,5
Yes,213.23600000000002,2.6445,2,2
Yes,223.79399999999998,3.0988000000000016,0,2
Yes,64.515,1.2451,0,0
Yes,310.297,2.52334,2,3
Yes,285.343,2.997200000000001,0,3
Yes,70.135,1.9725,0,0
Yes,218.32199999999997,2.1075,1,4
Yes,224.25999999999996,1.0831,2,3
Yes,263.381,3.999800000000003,1,2
Yes,288.255,2.2155000000000005,4,6
Yes,182.222,2.917600000000001,0,1
No,282.5559999999999,8.048000000000007,0,0
Yes,184.242,3.1256000000000013,2,2
Yes,102.17699999999999,1.4149,1,1
Yes,95.10099999999998,0.7871999999999999,1,2
Yes,96.94400000000002,1.9352,0,0
Yes,84.162,2.1965000000000003,0,0
Yes,102.17699999999998,1.4133,1,1
Yes,254.28900000000002,2.9595200000000013,1,3
Yes,88.14999999999999,1.0248,1,1
Yes,293.754,3.1243000000000016,0,4
Yes,231.25500000000002,1.41762,2,4
Yes,42.080999999999996,1.1923000000000001,0,0
Yes,269.127,3.9954000000000023,2,2
Yes,300.314,3.8659000000000017,2,4
Yes,208.21599999999998,2.4620000000000006,0,2
Yes,130.231,2.3376000000000006,1,1
Yes,267.306,1.3016,1,4
Yes,134.22199999999998,3.0292000000000012,0,0
Yes,114.05999999999999,-1.6476000000000002,2,3
No,466.47900000000016,5.630000000000004,0,9
Yes,338.7720000000001,0.9242000000000007,3,4
Yes,116.15999999999998,1.2055,0,2
Yes,100.20499999999998,2.6885000000000012,0,0
No,395.3270000000001,7.9274000000000004,0,0
Yes,128.13399999999996,1.4299600000000001,0,2
Yes,137.138,1.90322,0,2
Yes,197.381,2.5084999999999997,0,0
Yes,219.266,0.10709999999999997,1,5
Yes,246.35899999999998,2.990000000000001,0,5
Yes,72.151,2.0524,0,0
No,365.96400000000006,5.6015000000000015,0,4
